review_id,text,rating,label,restaurant_id,text_clean,text_tokenized
99,<p>说实话，慕名而来，果然没让我失望，味道超级棒，服务员态度特别好，氛围很好，五星好评！～</p>,4,1,9,说实话 慕名而来 果然没让我失望 味道超级棒 服务员态度特别好 氛围很好 五星好评,说实话 慕名而来 果然 失望 味道 超级 服务员 态度 特别 氛围 五星 好评
100,朋友说好吃才来的，没想到味道太咸了，上菜速度特别慢，座位很硬，太失望了！下次还会再来的！,2,0,3,朋友说好吃才来的 没想到味道太咸了 上菜速度特别慢 座位很硬 太失望了 下次还会再来的,朋友 好吃 没想到 味道 太咸 上菜 速度 特别 座位 失望 下次 还会
101,客观评价，朋友说好吃才来的，没想到菜很难吃，问什么都不知道，环境很脏，太失望了！👍,1,0,29,客观评价 朋友说好吃才来的 没想到菜很难吃 问什么都不知道 环境很脏 太失望了,客观 评价 朋友 好吃 没想到 难吃 知道 环境 很脏 失望
102,不得不说，今天和朋友来吃，食材很新鲜，笑容很亲切，氛围很好，下次还来！👍,4,1,30,不得不说 今天和朋友来吃 食材很新鲜 笑容很亲切 氛围很好 下次还来,不得不 今天 朋友 食材 新鲜 笑容 亲切 氛围 下次 还来
103,说实话，周末和家人来聚餐，味道超级棒，上菜速度很快，卫生做得很好，大家都很满意！👍,4,1,27,说实话 周末和家人来聚餐 味道超级棒 上菜速度很快 卫生做得很好 大家都很满意,说实话 周末 家人 聚餐 味道 超级 上菜 速度 很快 卫生 大家 满意
104,个人觉得，网上评价那么好，实际调味太重了，没人管，太吵了，名不副实！,2,0,28,个人觉得 网上评价那么好 实际调味太重了 没人管 太吵了 名不副实,个人 觉得 网上 评价 那么 实际 调味 太重 没人管 太吵 名不副实
105,不得不说，朋友推荐来的，厨师水平很高，服务很周到，卫生做得很好，果然名不虚传！,4,1,49,不得不说 朋友推荐来的 厨师水平很高 服务很周到 卫生做得很好 果然名不虚传,不得不 朋友 推荐 厨师 水平 服务 周到 卫生 果然 名不虚传
106,说实话，这家店真的太好吃了，每道菜都很好吃，笑容很亲切，很安静适合聊天，强烈推荐！,5,1,7,说实话 这家店真的太好吃了 每道菜都很好吃 笑容很亲切 很安静适合聊天 强烈推荐,说实话 这家 真的 好吃 每道菜 好吃 笑容 亲切 安静 适合 聊天 强烈推荐
107,<p>公司团建选的这里，食材很新鲜，上菜速度很快，很安静适合聊天，同事们都说好！。</p>,4,1,49,公司团建选的这里 食材很新鲜 上菜速度很快 很安静适合聊天 同事们都说好,公司 团建 这里 食材 新鲜 上菜 速度 很快 安静 适合 聊天 同事 说好
108,客观评价，朋友推荐来的，食材很新鲜，服务员态度特别好，氛围很好，果然名不虚传！,4,1,2,客观评价 朋友推荐来的 食材很新鲜 服务员态度特别好 氛围很好 果然名不虚传,客观 评价 朋友 推荐 食材 新鲜 服务员 态度 特别 氛围 果然 名不虚传
109,不得不说，公司团建选的这里，口味很地道，主动帮忙换骨碟，音乐很好听，同事们都说好！。,5,1,37,不得不说 公司团建选的这里 口味很地道 主动帮忙换骨碟 音乐很好听 同事们都说好,不得不 公司 团建 这里 口味 地道 主动 帮忙 换骨 音乐 好听 同事 说好
110,讲真，这家店太让人失望了，招牌菜也就那样，服务很不周到，很没格调，再也不来了！下次还会再来的！,1,0,29,讲真 这家店太让人失望了 招牌菜也就那样 服务很不周到 很没格调 再也不来了 下次还会再来的,讲真 这家 失望 招牌菜 那样 服务 不周到 格调 再也 不来 下次 还会
111,讲真，厨师水平很高，而且服务很专业，装修很有特色，性价比很高，会再来的。下次还会再来的！,5,1,15,讲真 厨师水平很高 而且服务很专业 装修很有特色 性价比很高 会再来的 下次还会再来的,讲真 厨师 水平 而且 服务 专业 装修 特色 性价比 下次 还会
113,<p>慕名而来，果然没让我失望，调味恰到好处，服务很专业，空间很大，五星好评！ 就是位置不太好找。👍</p>,5,1,21,慕名而来 果然没让我失望 调味恰到好处 服务很专业 空间很大 五星好评 就是位置不太好找,慕名而来 果然 失望 调味 恰到好处 服务 专业 空间 很大 五星 好评 就是 位置 不太好
114,不得不说，环境看起来不错，实际调味太重了，骨碟堆成山也不换，太吵了，中看不中用！,1,0,45,不得不说 环境看起来不错 实际调味太重了 骨碟堆成山也不换 太吵了 中看不中用,不得不 环境 看起来 不错 实际 调味 太重 骨碟 成山 不换 太吵 中看 不中用
115,等了半天终于吃上，结果调味太重了，服务员上菜速度特别慢，环境空间很小很挤，差评！👍,2,0,15,等了半天终于吃上 结果调味太重了 服务员上菜速度特别慢 环境空间很小很挤 差评,半天 终于 结果 调味 太重 服务员 上菜 速度 特别 环境 空间 很小 很挤 差评
116,不得不说，慕名而来，果然没让我失望，味道超级棒，服务很专业，装修很有特色，五星好评！～,4,1,10,不得不说 慕名而来 果然没让我失望 味道超级棒 服务很专业 装修很有特色 五星好评,不得不 慕名而来 果然 失望 味道 超级 服务 专业 装修 特色 五星 好评
117,慕名而来，果然没让我失望，每道菜都很好吃，服务员很热情，氛围很好，五星好评！,4,1,30,慕名而来 果然没让我失望 每道菜都很好吃 服务员很热情 氛围很好 五星好评,慕名而来 果然 失望 每道菜 好吃 服务员 热情 氛围 五星 好评
118,不得不说，环境看起来不错，实际卖相很差，全程黑脸，很没格调，中看不中用！,2,0,41,不得不说 环境看起来不错 实际卖相很差 全程黑脸 很没格调 中看不中用,不得不 环境 看起来 不错 实际 卖相 很差 全程 黑脸 格调 中看 不中用
119,个人觉得，第一次来这家店，分量很足，服务员态度特别好，灯光很温馨，体验非常好！,4,1,5,个人觉得 第一次来这家店 分量很足 服务员态度特别好 灯光很温馨 体验非常好,个人 觉得 第一次 这家 分量 很足 服务员 态度 特别 灯光 温馨 体验 非常
120,等了半天终于吃上，结果分量很少，服务员全程黑脸，环境卫生做得很差，差评！下次还会再来的！,2,0,13,等了半天终于吃上 结果分量很少 服务员全程黑脸 环境卫生做得很差 差评 下次还会再来的,半天 终于 结果 分量 很少 服务员 全程 黑脸 环境卫生 差评 下次 还会
121,不得不说，已经是第三次来了，口感很丰富，服务很周到，环境很干净，每次都有惊喜！,5,1,16,不得不说 已经是第三次来了 口感很丰富 服务很周到 环境很干净 每次都有惊喜,不得不 已经 第三次 口感 丰富 服务 周到 环境 干净 每次 惊喜
122,讲真，团购来的，结果口感很单一，服务很不专业，很没格调，区别对待太明显了！👍,1,0,39,讲真 团购来的 结果口感很单一 服务很不专业 很没格调 区别对待太明显了,讲真 团购 结果 口感 单一 服务 专业 格调 区别对待 明显
123,朋友推荐来的，味道超级棒，有求必应，装修很有特色，果然名不虚传！～,5,1,23,朋友推荐来的 味道超级棒 有求必应 装修很有特色 果然名不虚传,朋友 推荐 味道 超级 有求必应 装修 特色 果然 名不虚传
124,不得不说，周末和家人来聚餐，招牌菜名不虚传，笑容很亲切，装修很有特色，大家都很满意！,5,1,48,不得不说 周末和家人来聚餐 招牌菜名不虚传 笑容很亲切 装修很有特色 大家都很满意,不得不 周末 家人 聚餐 招牌菜 名不虚传 笑容 亲切 装修 特色 大家 满意
125,朋友说好吃才来的，没想到味道太咸了，骨碟堆成山也不换，卫生做得很差，太失望了！ 不过位置挺好找的。！,2,0,13,朋友说好吃才来的 没想到味道太咸了 骨碟堆成山也不换 卫生做得很差 太失望了 不过位置挺好找的,朋友 好吃 没想到 味道 太咸 骨碟 成山 不换 卫生 失望 不过 位置 好找
126,慕名而来，果然没让我失望，招牌菜名不虚传，上菜速度很快，很安静适合聊天，五星好评！～,4,1,39,慕名而来 果然没让我失望 招牌菜名不虚传 上菜速度很快 很安静适合聊天 五星好评,慕名而来 果然 失望 招牌菜 名不虚传 上菜 速度 很快 安静 适合 聊天 五星 好评
127,说实话，慕名而来，果然没让我失望，招牌菜名不虚传，笑容很亲切，氛围很好，五星好评！ 就是人有点多。下次还会再来的！,5,1,29,说实话 慕名而来 果然没让我失望 招牌菜名不虚传 笑容很亲切 氛围很好 五星好评 就是人有点多 下次还会再来的,说实话 慕名而来 果然 失望 招牌菜 名不虚传 笑容 亲切 氛围 五星 好评 就是 有点 下次 还会
128,个人觉得，每道菜都很好吃，而且介绍菜品很详细，空间很大，性价比很高，会再来的。下次还会再来的！,5,1,33,个人觉得 每道菜都很好吃 而且介绍菜品很详细 空间很大 性价比很高 会再来的 下次还会再来的,个人 觉得 每道菜 好吃 而且 介绍 菜品 详细 空间 很大 性价比 下次 还会
129,慕名而来，果然没让我失望，创意菜很有特色，服务员很热情，很有格调，五星好评！下次还会再来的！,4,1,7,慕名而来 果然没让我失望 创意菜很有特色 服务员很热情 很有格调 五星好评 下次还会再来的,慕名而来 果然 失望 创意 特色 服务员 热情 格调 五星 好评 下次 还会
130,讲真，朋友说好吃才来的，没想到创意菜很奇怪，上菜速度特别慢，太吵了，太失望了！下次还会再来的！,1,0,28,讲真 朋友说好吃才来的 没想到创意菜很奇怪 上菜速度特别慢 太吵了 太失望了 下次还会再来的,讲真 朋友 好吃 没想到 创意 奇怪 上菜 速度 特别 太吵 失望 下次 还会
131,客观评价，创意菜很有特色，而且介绍菜品很详细，灯光很温馨，性价比很高，会再来的。推荐给大家！,4,1,6,客观评价 创意菜很有特色 而且介绍菜品很详细 灯光很温馨 性价比很高 会再来的 推荐给大家,客观 评价 创意 特色 而且 介绍 菜品 详细 灯光 温馨 性价比 推荐 大家
132,讲真，这家店真的太好吃了，食材很新鲜，上菜速度很快，灯光很温馨，强烈推荐！下次还会再来的！,4,1,46,讲真 这家店真的太好吃了 食材很新鲜 上菜速度很快 灯光很温馨 强烈推荐 下次还会再来的,讲真 这家 真的 好吃 食材 新鲜 上菜 速度 很快 灯光 温馨 强烈推荐 下次 还会
133,路过随便进来的，没想到体验超出预期，汤底很浓郁，上菜速度很快，环境很干净，意外之喜！推荐给大家！,5,1,28,路过随便进来的 没想到体验超出预期 汤底很浓郁 上菜速度很快 环境很干净 意外之喜 推荐给大家,路过 随便 进来 没想到 体验 超出 预期 汤底 浓郁 上菜 速度 很快 环境 干净 意外 之喜 推荐 大家
134,个人觉得，第一次来这家店，口味很地道，响应很及时，装修很有特色，体验非常好！,4,1,39,个人觉得 第一次来这家店 口味很地道 响应很及时 装修很有特色 体验非常好,个人 觉得 第一次 这家 口味 地道 响应 及时 装修 特色 体验 非常
135,不得不说，公司团建选的这里，分量很足，服务员很热情，氛围很好，同事们都说好！！,5,1,43,不得不说 公司团建选的这里 分量很足 服务员很热情 氛围很好 同事们都说好,不得不 公司 团建 这里 分量 很足 服务员 热情 氛围 同事 说好
136,个人觉得，朋友推荐来的，味道超级棒，服务很专业，卫生做得很好，果然名不虚传！,4,1,17,个人觉得 朋友推荐来的 味道超级棒 服务很专业 卫生做得很好 果然名不虚传,个人 觉得 朋友 推荐 味道 超级 服务 专业 卫生 果然 名不虚传
